event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_url,match_status
UFC Fight Night: Dillashaw vs Cruz,,Francimar Barroso,Elvis Mutapcic,+125,-165,+140,+140,-155,-155,2.25,1.606060606060606,https://www.bestfightodds.com/fighters/Francimar-Barroso-4738,https://www.bestfightodds.com/fighters/Elvis-Mutapcic-2573,,matched
UFC 195: Lawler vs Condit,,Robbie Lawler,Carlos Condit,-145,+125,-107,-107,-105,-105,1.6896551724137931,2.25,https://www.bestfightodds.com/fighters/Robbie-Lawler-227,https://www.bestfightodds.com/fighters/Carlos-Condit-143,,matched
UFC 195: Lawler vs Condit,,Stipe Miocic,Andrei Arlovski,-265,+185,-205,-205,+220,+220,1.3773584905660377,2.85,https://www.bestfightodds.com/fighters/Stipe-Miocic-1869,https://www.bestfightodds.com/fighters/Andrei-Arlovski-487,,matched
UFC 195: Lawler vs Condit,,Albert Tumenov,Lorenz Larkin,-245,+175,-235,-235,+210,+210,1.4081632653061225,2.75,https://www.bestfightodds.com/fighters/Albert-Tumenov-4670,https://www.bestfightodds.com/fighters/Lorenz-Larkin-2406,,matched
UFC 195: Lawler vs Condit,,Brian Ortega,Diego Brandao,-185,+145,-165,-165,+148,+148,1.5405405405405406,2.45,https://www.bestfightodds.com/fighters/Brian-Ortega-4290,https://www.bestfightodds.com/fighters/Diego-Brandao-3052,,matched
UFC 195: Lawler vs Condit,,Abel Trujillo,Tony Sims,-135,-105,+135,+135,-152,-152,1.7407407407407407,1.9523809523809523,https://www.bestfightodds.com/fighters/Abel-Trujillo-3472,https://www.bestfightodds.com/fighters/Tony-Sims-5715,,matched
UFC 195: Lawler vs Condit,,Michael McDonald,Masanori Kanehara,-405,+285,-525,-525,+450,+450,1.2469135802469136,3.85,https://www.bestfightodds.com/fighters/Michael-McDonald-1042,https://www.bestfightodds.com/fighters/Masanori-Kanehara-1153,,matched
UFC 195: Lawler vs Condit,,Alex Morono,Kyle Noke,+190,-270,+310,+310,-370,-370,2.9,1.3703703703703702,https://www.bestfightodds.com/fighters/Alex-Morono-2727,https://www.bestfightodds.com/fighters/Kyle-Noke-344,,matched
UFC 195: Lawler vs Condit,,Justine Kish,Nina Nunes,-215,+165,-205,-205,+180,+180,1.4651162790697674,2.65,https://www.bestfightodds.com/fighters/Justine-Kish-4292,https://www.bestfightodds.com/fighters/Nina-Nunes-4581,,matched
UFC 195: Lawler vs Condit,,Drew Dober,Scott Holtzman,+135,-175,+181,+181,-211,-211,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Drew-Dober-1576,https://www.bestfightodds.com/fighters/Scott-Holtzman-3132,,matched
UFC 195: Lawler vs Condit,,Dustin Poirier,Joe Duffy,,,,,,,,,https://www.bestfightodds.com/fighters/Dustin-Poirier-2034,https://www.bestfightodds.com/fighters/Joe-Duffy-10118,,no_match
UFC 195: Lawler vs Condit,,Michinori Tanaka,Joe Soto,-135,-105,-140,-140,+124,+124,1.7407407407407407,1.9523809523809523,https://www.bestfightodds.com/fighters/Michinori-Tanaka-4881,https://www.bestfightodds.com/fighters/Joe-Soto-1139,,matched
UFC 195: Lawler vs Condit,,Sheldon Westcott,Edgar Garcia,-150,+110,-165,-165,+145,+145,1.6666666666666665,2.1,https://www.bestfightodds.com/fighters/Sheldon-Westcott-2277,https://www.bestfightodds.com/fighters/Edgar-Garcia-1011,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Rafael Dos Anjos,Donald Cerrone,-285,+205,-170,-170,+150,+150,1.3508771929824561,3.05,https://www.bestfightodds.com/fighters/Rafael-Dos-Anjos-895,https://www.bestfightodds.com/fighters/Donald-Cerrone-220,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Alistair Overeem,Junior Dos Santos,+185,-265,+195,+195,-227,-227,2.85,1.3773584905660377,https://www.bestfightodds.com/fighters/Alistair-Overeem-246,https://www.bestfightodds.com/fighters/Junior-Dos-Santos-851,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Nate Diaz,Michael Johnson,+225,-305,+315,+315,-360,-360,3.25,1.3278688524590163,https://www.bestfightodds.com/fighters/Nate-Diaz-63,https://www.bestfightodds.com/fighters/Michael-Johnson-2219,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Karolina Kowalkiewicz,Randa Markos,+135,-175,+145,+145,-165,-165,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Karolina-Kowalkiewicz-3745,https://www.bestfightodds.com/fighters/Randa-Markos-5387,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Charles Oliveira,Myles Jury,+130,-170,+145,+145,-164,-164,2.3,1.5882352941176472,https://www.bestfightodds.com/fighters/Charles-Oliveira-1893,https://www.bestfightodds.com/fighters/Myles-Jury-3222,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Nate Marquardt,CB Dollaway,,,,,,,,,https://www.bestfightodds.com/fighters/Nate-Marquardt-39,https://www.bestfightodds.com/fighters/C-B-Dollaway-307,,no_match
UFC on FOX: Dos Anjos vs. Cowboy 2,,Valentina Shevchenko,Sarah Kaufman,+170,-230,-105,-105,-115,-115,2.7,1.434782608695652,https://www.bestfightodds.com/fighters/Valentina-Shevchenko-5475,https://www.bestfightodds.com/fighters/Sarah-Kaufman-1228,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Tamdan McCrory,Josh Samman,+125,-165,+180,+180,-205,-205,2.25,1.606060606060606,https://www.bestfightodds.com/fighters/Tamdan-McCrory-10,https://www.bestfightodds.com/fighters/Josh-Samman-2606,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Nik Lentz,Danny Castillo,-130,-110,-139,-139,+120,+120,1.7692307692307692,1.9090909090909092,https://www.bestfightodds.com/fighters/Nik-Lentz-1542,https://www.bestfightodds.com/fighters/Danny-Castillo-727,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Cole Miller,Jim Alers,-120,-120,-110,-110,-105,-105,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Cole-Miller-71,https://www.bestfightodds.com/fighters/Jim-Alers-3313,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Kamaru Usman,Leon Edwards,-114,-114,-114,-114,-114,-114,1.8771929824561404,1.8771929824561404,https://www.bestfightodds.com/fighters/Kamaru-Usman-4664,https://www.bestfightodds.com/fighters/Leon-Edwards-4608,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Vicente Luque,Hayder Hassan,-115,-125,-125,-125,+110,+110,1.8695652173913042,1.8,https://www.bestfightodds.com/fighters/Vicente-Luque-5744,https://www.bestfightodds.com/fighters/Hayder-Hassan-1714,,matched
UFC on FOX: Dos Anjos vs. Cowboy 2,,Francis Ngannou,Luis Henrique,,,,,,,,,https://www.bestfightodds.com/fighters/Francis-Ngannou-5847,https://www.bestfightodds.com/fighters/Luis-Henrique-6324,,no_match
UFC 194: Aldo vs McGregor,,Conor McGregor,Jose Aldo,-180,+150,-105,-105,-112,-112,1.5555555555555556,2.5,https://www.bestfightodds.com/fighters/Conor-McGregor-3147,https://www.bestfightodds.com/fighters/Jose-Aldo-659,,matched
UFC 194: Aldo vs McGregor,,Luke Rockhold,Chris Weidman,+120,-150,+141,+141,-150,-150,2.2,1.6666666666666665,https://www.bestfightodds.com/fighters/Luke-Rockhold-928,https://www.bestfightodds.com/fighters/Chris-Weidman-2309,,matched
UFC 194: Aldo vs McGregor,,Yoel Romero,Jacare Souza,,,,,,,,,https://www.bestfightodds.com/fighters/Yoel-Romero-2778,https://www.bestfightodds.com/fighters/Alfredo-Souza-13427,,no_match
UFC 194: Aldo vs McGregor,,Demian Maia,Gunnar Nelson,-120,-120,+105,+105,-125,-125,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Demian-Maia-213,https://www.bestfightodds.com/fighters/Gunnar-Nelson-3160,,matched
UFC 194: Aldo vs McGregor,,Max Holloway,Jeremy Stephens,-315,+235,-450,-450,+360,+360,1.3174603174603174,3.35,https://www.bestfightodds.com/fighters/Max-Holloway-3090,https://www.bestfightodds.com/fighters/Jeremy-Stephens-210,,matched
UFC 194: Aldo vs McGregor,,Urijah Faber,Frankie Saenz,-505,+335,-450,-450,+390,+390,1.198019801980198,4.35,https://www.bestfightodds.com/fighters/Urijah-Faber-386,https://www.bestfightodds.com/fighters/Frankie-Saenz-5059,,matched
UFC 194: Aldo vs McGregor,,Tecia Pennington,Jocelyn Jones-Lybarger,,,,,,,,,https://www.bestfightodds.com/fighters/Tecia-Pennington-17554,https://www.bestfightodds.com/fighters/Jocelyn-Jones-Lybarger-5203,,no_match
UFC 194: Aldo vs McGregor,,Warlley Alves,Colby Covington,-120,-120,+105,+105,-122,-122,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Warlley-Alves-4924,https://www.bestfightodds.com/fighters/Colby-Covington-5049,,matched
UFC 194: Aldo vs McGregor,,Leonardo Santos,Kevin Lee,+285,-405,+475,+475,-510,-510,3.85,1.2469135802469136,https://www.bestfightodds.com/fighters/Leonardo-Santos-1213,https://www.bestfightodds.com/fighters/Kevin-Lee-4643,,matched
UFC 194: Aldo vs McGregor,,Magomed Mustafaev,Joe Proctor,-280,+200,-360,-360,+310,+310,1.3571428571428572,3.0,https://www.bestfightodds.com/fighters/Magomed-Mustafaev-5610,https://www.bestfightodds.com/fighters/Joe-Proctor-3276,,matched
UFC 194: Aldo vs McGregor,,Yancy Medeiros,John Makdessi,+135,-175,+150,+150,-170,-170,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Yancy-Medeiros-1715,https://www.bestfightodds.com/fighters/John-Makdessi-2163,,matched
UFC 194: Aldo vs McGregor,,Court McGee,Marcio Alexandre Junior,,,,,,,,,https://www.bestfightodds.com/fighters/Court-McGee-1956,https://www.bestfightodds.com/fighters/Marcio-Alexandre-Junior-4923,,no_match
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,,Frankie Edgar,Chad Mendes,-150,+120,-135,-135,+120,+120,1.6666666666666665,2.2,https://www.bestfightodds.com/fighters/Frankie-Edgar-54,https://www.bestfightodds.com/fighters/Chad-Mendes-1049,,matched
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,,Ryan Hall,Artem Lobov,+150,-180,+145,+145,-165,-165,2.5,1.5555555555555556,https://www.bestfightodds.com/fighters/Ryan-Hall-6089,https://www.bestfightodds.com/fighters/Artem-Lobov-3540,,matched
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,,Tony Ferguson,Edson Barboza,-130,-110,-150,-150,+140,+140,1.7692307692307692,1.9090909090909092,https://www.bestfightodds.com/fighters/Tony-Ferguson-2568,https://www.bestfightodds.com/fighters/Edson-Barboza-2099,,matched
