event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_date,bfo_event_url,match_status
UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,Khaos Williams,Miguel Baeza,+155,-180,+140,+140,-139,-139,2.55,1.5555555555555556,https://www.bestfightodds.com/fighters/Khaos-Williams-9974,https://www.bestfightodds.com/fighters/Miguel-Baeza-6383,2021-11-13,,matched
UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,Song Yadong,Julio Arce,-125,+105,-130,-130,+125,+125,1.8,2.05,https://www.bestfightodds.com/fighters/Song-Yadong-9482,https://www.bestfightodds.com/fighters/Julio-Arce-7436,2021-11-13,,matched
UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,Joel Alvarez,Thiago Moises,+165,-200,+235,+235,-240,-240,2.65,1.5,https://www.bestfightodds.com/fighters/Joel-Alvarez-8910,https://www.bestfightodds.com/fighters/Thiago-Moises-6149,2021-11-13,,matched
UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,Andrea Lee,Cynthia Calvillo,+130,-150,+110,+110,-115,-115,2.3,1.6666666666666665,https://www.bestfightodds.com/fighters/Andrea-Lee-5260,https://www.bestfightodds.com/fighters/Cynthia-Calvillo-6940,2021-11-13,,matched
UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,Sean Woodson,Collin Anglin,-300,+250,-300,-300,+305,+305,1.3333333333333333,3.5,https://www.bestfightodds.com/fighters/Sean-Woodson-9342,https://www.bestfightodds.com/fighters/Collin-Anglin-9539,2021-11-13,,matched
UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,Cortney Casey,Liana Jojua,-150,+130,-278,-278,+290,+290,1.6666666666666665,2.3,https://www.bestfightodds.com/fighters/Cortney-Casey-4151,https://www.bestfightodds.com/fighters/Liana-Jojua-7928,2021-11-13,,matched
UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,Rafael Alves,Marc Diakiese,+185,-220,+244,+244,-225,-225,2.85,1.4545454545454546,https://www.bestfightodds.com/fighters/Rafael-Alves-8132,https://www.bestfightodds.com/fighters/Marc-Diakiese-6662,2021-11-13,,matched
UFC Fight Night: Holloway vs. Rodriguez,,Da Woon Jung,Kennedy Nzechukwu,,,,,,,,,https://www.bestfightodds.com/fighters/Da-Woon-Jung-15942,https://www.bestfightodds.com/fighters/Kennedy-Nzechukwu-7454,,,no_match
UFC 268: Usman vs. Covington 2,2021-11-06,Kamaru Usman,Colby Covington,-225,+190,-265,-265,+250,+250,1.4444444444444444,2.9,https://www.bestfightodds.com/fighters/Kamaru-Usman-4664,https://www.bestfightodds.com/fighters/Colby-Covington-5049,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,2021-11-06,Rose Namajunas,Zhang Weili,-110,-110,+106,+106,-110,-110,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Rose-Namajunas-3803,https://www.bestfightodds.com/fighters/Zhang-Weili-9795,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,2021-11-06,Marlon Vera,Frankie Edgar,-200,+170,-146,-146,+160,+160,1.5,2.7,https://www.bestfightodds.com/fighters/Marlon-Vera-5317,https://www.bestfightodds.com/fighters/Frankie-Edgar-54,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,2021-11-06,Shane Burgos,Billy Quarantillo,-170,+145,-157,-157,+165,+165,1.5882352941176472,2.45,https://www.bestfightodds.com/fighters/Shane-Burgos-6850,https://www.bestfightodds.com/fighters/Billy-Quarantillo-4159,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,2021-11-06,Justin Gaethje,Michael Chandler,-140,+120,-204,-204,+180,+180,1.7142857142857144,2.2,https://www.bestfightodds.com/fighters/Justin-Gaethje-3964,https://www.bestfightodds.com/fighters/Michael-Chandler-2158,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,2021-11-06,Alex Pereira,Andreas Michailidis,-150,+130,-256,-256,+240,+240,1.6666666666666665,2.3,https://www.bestfightodds.com/fighters/Alex-Pereira-10463,https://www.bestfightodds.com/fighters/Andreas-Michailidis-5193,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,,King Green,Al Iaquinta,,,,,,,,,https://www.bestfightodds.com/fighters/King-Green-19196,https://www.bestfightodds.com/fighters/Al-Iaquinta-3221,,,no_match
UFC 268: Usman vs. Covington 2,2021-10-09,Chris Curtis,Phil Hawes,+310,-400,+310,+310,-400,-400,4.1,1.25,https://www.bestfightodds.com/fighters/Chris-Curtis-6020,https://www.bestfightodds.com/fighters/Phil-Hawes-5712,2021-10-09,,matched
UFC 268: Usman vs. Covington 2,2021-11-06,Nassourdine Imavov,Edmen Shahbazyan,+130,-150,-118,-118,+108,+108,2.3,1.6666666666666665,https://www.bestfightodds.com/fighters/Nassourdine-Imavov-10307,https://www.bestfightodds.com/fighters/Edmen-Shahbazyan-8418,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,,Ian Machado Garry,Jordan Williams,,,,,,,,,https://www.bestfightodds.com/fighters/Ian-Machado-Garry-15690,https://www.bestfightodds.com/fighters/Jordan-Williams-8229,,,no_match
UFC 268: Usman vs. Covington 2,2021-11-06,Chris Barnett,Gian Villante,+130,-150,+112,+112,-110,-110,2.3,1.6666666666666665,https://www.bestfightodds.com/fighters/Chris-Barnett-3234,https://www.bestfightodds.com/fighters/Gian-Villante-2273,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,2021-11-06,Dustin Jacoby,John Allan,-250,+210,-370,-370,+310,+310,1.4,3.1,https://www.bestfightodds.com/fighters/Dustin-Jacoby-2939,https://www.bestfightodds.com/fighters/John-Allan-8554,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,2021-11-06,Melsik Baghdasaryan,Bruno Souza,-185,+160,-360,-360,+330,+330,1.5405405405405406,2.6,https://www.bestfightodds.com/fighters/Melsik-Baghdasaryan-10282,https://www.bestfightodds.com/fighters/Bruno-Souza-10190,2021-11-06,,matched
UFC 268: Usman vs. Covington 2,,Ode Osbourne,CJ Vergara,,,,,,,,,https://www.bestfightodds.com/fighters/Ode-Osbourne-9282,https://www.bestfightodds.com/fighters/Cj-Vergara-17015,,,no_match
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Glover Teixeira,Jan Blachowicz,+165,-190,+245,+245,-250,-250,2.65,1.526315789473684,https://www.bestfightodds.com/fighters/Glover-Teixeira-1477,https://www.bestfightodds.com/fighters/Jan-Blachowicz-2371,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Petr Yan,Cory Sandhagen,-300,+250,-225,-225,+240,+240,1.3333333333333333,3.5,https://www.bestfightodds.com/fighters/Petr-Yan-7578,https://www.bestfightodds.com/fighters/Cory-Sandhagen-6127,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,,Islam Makhachev,Dan Hooker,,,,,,,,,https://www.bestfightodds.com/fighters/Islam-Makhachev-5541,https://www.bestfightodds.com/fighters/Dan-Hooker-6767,,,no_match
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Alexander Volkov,Marcin Tybura,-210,+180,-260,-260,+250,+250,1.4761904761904763,2.8,https://www.bestfightodds.com/fighters/Alexander-Volkov-2439,https://www.bestfightodds.com/fighters/Marcin-Tybura-6200,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Khamzat Chimaev,Li Jingliang,-260,+210,-420,-420,+400,+400,1.3846153846153846,3.1,https://www.bestfightodds.com/fighters/Khamzat-Chimaev-10189,https://www.bestfightodds.com/fighters/Li-Jingliang-5510,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Magomed Ankalaev,Volkan Oezdemir,-290,+235,-320,-320,+280,+280,1.3448275862068966,3.35,https://www.bestfightodds.com/fighters/Magomed-Ankalaev-7794,https://www.bestfightodds.com/fighters/Volkan-Oezdemir-4473,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Amanda Ribas,Virna Jandiroba,-120,-110,-160,-160,+154,+154,1.8333333333333335,1.9090909090909092,https://www.bestfightodds.com/fighters/Amanda-Ribas-7245,https://www.bestfightodds.com/fighters/Virna-Jandiroba-7726,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Zubaira Tukhugov,Ricardo Ramos,-110,-110,-154,-154,+145,+145,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Zubaira-Tukhugov-5054,https://www.bestfightodds.com/fighters/Ricardo-Ramos-5477,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Albert Duraev,Roman Kopylov,-180,+155,-345,-345,+350,+350,1.5555555555555556,2.55,https://www.bestfightodds.com/fighters/Albert-Duraev-3020,https://www.bestfightodds.com/fighters/Roman-Kopylov-7343,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,,Elizeu Zaleski dos Santos,Benoit Saint Denis,,,,,,,,,https://www.bestfightodds.com/fighters/Elizeu-Zaleski-Dos-Santos-6667,https://www.bestfightodds.com/fighters/Benoit-Saint-Denis-10992,,,no_match
UFC 267: Blachowicz vs. Teixeira,,Michal Oleksiejczuk,Shamil Gamzatov,,,,,,,,,https://www.bestfightodds.com/fighters/Michal-Oleksiejczuk-7639,https://www.bestfightodds.com/fighters/Shamil-Gamzatov-6071,,,no_match
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Lerone Murphy,Makwan Amirkhani,-300,+250,-260,-260,+250,+250,1.3333333333333333,3.5,https://www.bestfightodds.com/fighters/Lerone-Murphy-9433,https://www.bestfightodds.com/fighters/Makwan-Amirkhani-4820,2021-10-30,,matched
UFC 267: Blachowicz vs. Teixeira,,Andre Petroski,Hu Yaozong,,,,,,,,,https://www.bestfightodds.com/fighters/Andre-Petroski-10388,https://www.bestfightodds.com/fighters/Hu-Yaozong-7742,,,no_match
UFC 267: Blachowicz vs. Teixeira,2021-10-30,Tagir Ulanbekov,Allan Nascimento,-300,+250,-360,-360,+320,+320,1.3333333333333333,3.5,https://www.bestfightodds.com/fighters/Tagir-Ulanbekov-7598,https://www.bestfightodds.com/fighters/Allan-Nascimento-6373,2021-10-30,,matched
UFC Fight Night: Costa vs. Vettori,2021-10-23,Marvin Vettori,Paulo Costa,+130,-150,-175,-175,+170,+170,2.3,1.6666666666666665,https://www.bestfightodds.com/fighters/Marvin-Vettori-6541,https://www.bestfightodds.com/fighters/Paulo-Costa-7991,2021-10-23,,matched
UFC Fight Night: Costa vs. Vettori,,Grant Dawson,Ricky Glenn,,,,,,,,,https://www.bestfightodds.com/fighters/Grant-Dawson-5841,https://www.bestfightodds.com/fighters/Ricky-Glenn-13086,,,no_match
UFC Fight Night: Costa vs. Vettori,2021-10-23,Jessica-Rose Clark,Joselyne Edwards,-150,+130,-145,-145,+145,+145,1.6666666666666665,2.3,https://www.bestfightodds.com/fighters/Jessica-Rose-Clark-5707,https://www.bestfightodds.com/fighters/Joselyne-Edwards-8664,2021-10-23,,matched
UFC Fight Night: Costa vs. Vettori,,Alex Caceres,SeungWoo Choi,,,,,,,,,https://www.bestfightodds.com/fighters/Alex-Caceres-2247,https://www.bestfightodds.com/fighters/Seungwoo-Choi-9685,,,no_match
UFC Fight Night: Costa vs. Vettori,2021-10-23,Francisco Trinaldo,Dwight Grant,-160,+140,-125,-125,+120,+120,1.625,2.4,https://www.bestfightodds.com/fighters/Francisco-Trinaldo-3486,https://www.bestfightodds.com/fighters/Dwight-Grant-6763,2021-10-23,,matched
UFC Fight Night: Costa vs. Vettori,2021-10-23,Nicolae Negumereanu,Ike Villanueva,-300,+250,-225,-225,+215,+215,1.3333333333333333,3.5,https://www.bestfightodds.com/fighters/Nicolae-Negumereanu-11139,https://www.bestfightodds.com/fighters/Ike-Villanueva-10575,2021-10-23,,matched
UFC Fight Night: Costa vs. Vettori,,Gregory Rodrigues,JunYong Park,,,,,,,,,https://www.bestfightodds.com/fighters/Gregory-Rodrigues-6917,https://www.bestfightodds.com/fighters/Jun-Yong-Park-9312,,,no_match
UFC Fight Night: Costa vs. Vettori,2021-10-23,Mason Jones,David Onama,-700,+450,-370,-370,+355,+355,1.1428571428571428,5.5,https://www.bestfightodds.com/fighters/Mason-Jones-7156,https://www.bestfightodds.com/fighters/David-Onama-10808,2021-10-23,,matched
UFC Fight Night: Costa vs. Vettori,,Tabatha Ricci,Maria Oliveira,,,,,,,,,https://www.bestfightodds.com/fighters/Tabatha-Ricci-10312,https://www.bestfightodds.com/fighters/Maria-Oliveira-7507,,,no_match
UFC Fight Night: Costa vs. Vettori,2021-10-23,Jamie Pickett,Laureano Staropoli,+200,-240,+187,+187,-185,-185,3.0,1.4166666666666667,https://www.bestfightodds.com/fighters/Jamie-Pickett-7361,https://www.bestfightodds.com/fighters/Laureano-Staropoli-8711,2021-10-23,,matched
UFC Fight Night: Costa vs. Vettori,2021-10-23,Jai Herbert,Khama Worthy,-105,-115,-150,-150,+155,+155,1.9523809523809523,1.8695652173913042,https://www.bestfightodds.com/fighters/Jai-Herbert-6873,https://www.bestfightodds.com/fighters/Khama-Worthy-5685,2021-10-23,,matched
UFC Fight Night: Costa vs. Vettori,2021-10-23,Jeff Molina,Daniel Lacerda,-170,+145,-152,-152,+150,+150,1.5882352941176472,2.45,https://www.bestfightodds.com/fighters/Jeff-Molina-7380,https://www.bestfightodds.com/fighters/Daniel-Lacerda-12102,2021-10-23,,matched
UFC Fight Night: Costa vs. Vettori,,Randa Markos,Livinha Souza,,,,,,,,,https://www.bestfightodds.com/fighters/Randa-Markos-5387,https://www.bestfightodds.com/fighters/Livinha-Souza-7853,,,no_match
UFC Fight Night: Costa vs. Vettori,2021-10-23,Jonathan Martinez,Zviad Lazishvili,+140,-170,+100,+100,-102,-102,2.4,1.5882352941176472,https://www.bestfightodds.com/fighters/Jonathan-Martinez-5932,https://www.bestfightodds.com/fighters/Zviad-Lazishvili-9676,2021-10-23,,matched
UFC Fight Night: Ladd vs. Dumont,2021-10-16,Norma Dumont,Aspen Ladd,+140,-160,+130,+130,-135,-135,2.4,1.625,https://www.bestfightodds.com/fighters/Norma-Dumont-9825,https://www.bestfightodds.com/fighters/Aspen-Ladd-5464,2021-10-16,,matched
UFC Fight Night: Ladd vs. Dumont,2021-10-16,Andrei Arlovski,Carlos Felipe,-160,+140,+116,+116,-105,-105,1.625,2.4,https://www.bestfightodds.com/fighters/Andrei-Arlovski-487,https://www.bestfightodds.com/fighters/Carlos-Felipe-7484,2021-10-16,,matched
UFC Fight Night: Ladd vs. Dumont,2021-10-16,Jim Miller,Erick Gonzalez,-185,+160,-250,-250,+260,+260,1.5405405405405406,2.6,https://www.bestfightodds.com/fighters/Jim-Miller-265,https://www.bestfightodds.com/fighters/Erick-Gonzalez-9440,2021-10-16,,matched
UFC Fight Night: Ladd vs. Dumont,,Manon Fiorot,Mayra Bueno Silva,,,,,,,,,https://www.bestfightodds.com/fighters/Manon-Fiorot-8225,https://www.bestfightodds.com/fighters/Mayra-Bueno-Silva-9839,,,no_match
UFC Fight Night: Ladd vs. Dumont,2021-10-16,Nate Landwehr,Ludovit Klein,+185,-220,+300,+300,-335,-335,2.85,1.4545454545454546,https://www.bestfightodds.com/fighters/Nate-Landwehr-3413,https://www.bestfightodds.com/fighters/Ludovit-Klein-7610,2021-10-16,,matched
UFC Fight Night: Ladd vs. Dumont,2021-10-16,Bruno Silva,Andrew Sanchez,+100,-120,-144,-144,+142,+142,2.0,1.8333333333333335,https://www.bestfightodds.com/fighters/Bruno-Silva-7121,https://www.bestfightodds.com/fighters/Andrew-Sanchez-4726,2021-10-16,,matched
UFC Fight Night: Ladd vs. Dumont,2021-10-16,Danny Roberts,Ramazan Emeev,+250,-300,+260,+260,-280,-280,3.5,1.3333333333333333,https://www.bestfightodds.com/fighters/Danny-Roberts-3400,https://www.bestfightodds.com/fighters/Ramazan-Emeev-7452,2021-10-16,,matched
UFC Fight Night: Ladd vs. Dumont,,Luana Carolina,Loopy Godinez,,,,,,,,,https://www.bestfightodds.com/fighters/Luana-Carolina-8992,https://www.bestfightodds.com/fighters/Loopy-Godinez-12828,,,no_match
UFC Fight Night: Ladd vs. Dumont,,Batgerel Danaa,Brandon Davis,,,,,,,,,https://www.bestfightodds.com/fighters/Danaa-Batgerel-9468,https://www.bestfightodds.com/fighters/Brandon-Davis-7395,,,no_match
UFC Fight Night: Ladd vs. Dumont,2021-10-16,Ariane Carnelossi,Istela Nunes,-175,+150,-135,-135,+125,+125,1.5714285714285714,2.5,https://www.bestfightodds.com/fighters/Ariane-Carnelossi-9317,https://www.bestfightodds.com/fighters/Istela-Nunes-7143,2021-10-16,,matched
UFC Fight Night: Dern vs. Rodriguez,2021-10-09,Marina Rodriguez,Mackenzie Dern,+160,-185,+185,+185,-188,-188,2.6,1.5405405405405406,https://www.bestfightodds.com/fighters/Marina-Rodriguez-8543,https://www.bestfightodds.com/fighters/Mackenzie-Dern-6488,2021-10-09,,matched
UFC Fight Night: Dern vs. Rodriguez,2021-10-09,Randy Brown,Jared Gooden,-200,+170,-250,-250,+270,+270,1.5,2.7,https://www.bestfightodds.com/fighters/Randy-Brown-6139,https://www.bestfightodds.com/fighters/Jared-Gooden-5444,2021-10-09,,matched
UFC Fight Night: Dern vs. Rodriguez,2021-10-09,Matheus Nicolau,Tim Elliott,-155,+135,-181,-181,+168,+168,1.6451612903225805,2.35,https://www.bestfightodds.com/fighters/Matheus-Nicolau-5923,https://www.bestfightodds.com/fighters/Tim-Elliott-3288,2021-10-09,,matched
UFC Fight Night: Dern vs. Rodriguez,2021-10-09,Mariya Agapova,Sabina Mazo,+155,-180,+192,+192,-175,-175,2.55,1.5555555555555556,https://www.bestfightodds.com/fighters/Mariya-Agapova-8477,https://www.bestfightodds.com/fighters/Sabina-Mazo-7132,2021-10-09,,matched
UFC Fight Night: Dern vs. Rodriguez,2021-10-09,Chris Gutierrez,Felipe Colares,-250,+210,-250,-250,+244,+244,1.4,3.1,https://www.bestfightodds.com/fighters/Chris-Gutierrez-4725,https://www.bestfightodds.com/fighters/Felipe-Colares-8897,2021-10-09,,matched
UFC Fight Night: Dern vs. Rodriguez,,Alexandr Romanov,Jared Vanderaa,,,,,,,,,https://www.bestfightodds.com/fighters/Alexandr-Romanov-10383,https://www.bestfightodds.com/fighters/Jared-Vanderaa-7266,,,no_match
UFC Fight Night: Dern vs. Rodriguez,2021-10-09,Damon Jackson,Charles Rosa,+155,-180,-188,-188,+190,+190,2.55,1.5555555555555556,https://www.bestfightodds.com/fighters/Damon-Jackson-3828,https://www.bestfightodds.com/fighters/Charles-Rosa-5175,2021-10-09,,matched
UFC Fight Night: Dern vs. Rodriguez,,Loopy Godinez,Silvana Gomez Juarez,,,,,,,,,https://www.bestfightodds.com/fighters/Loopy-Godinez-12828,https://www.bestfightodds.com/fighters/Silvana-Gomez-Juarez-7910,,,no_match
UFC Fight Night: Dern vs. Rodriguez,2021-10-09,Steve Garcia,Charlie Ontiveros,-300,+250,-310,-310,+290,+290,1.3333333333333333,3.5,https://www.bestfightodds.com/fighters/Steve-Garcia-2576,https://www.bestfightodds.com/fighters/Charlie-Ontiveros-3495,2021-10-09,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Thiago Santos,Johnny Walker,-160,+132,-145,-145,+132,+132,1.625,2.3200000000000003,https://www.bestfightodds.com/fighters/Thiago-Santos-2526,https://www.bestfightodds.com/fighters/Johnny-Walker-8542,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Kevin Holland,Kyle Daukaus,-110,-110,-160,-160,+155,+155,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Kevin-Holland-5910,https://www.bestfightodds.com/fighters/Kyle-Daukaus-8840,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Niko Price,Alex Oliveira,-110,-110,-188,-188,+176,+176,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Niko-Price-6895,https://www.bestfightodds.com/fighters/Alex-Oliveira-5547,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Krzysztof Jotko,Misha Cirkunov,-160,+140,-116,-116,+120,+120,1.625,2.4,https://www.bestfightodds.com/fighters/Krzysztof-Jotko-4134,https://www.bestfightodds.com/fighters/Misha-Cirkunov-5741,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,,Alexander Hernandez,Mike Breeden,,,,,,,,,https://www.bestfightodds.com/fighters/Alexander-Hernandez-7977,https://www.bestfightodds.com/fighters/Mike-Breeden-6957,,,no_match
UFC Fight Night: Santos vs. Walker,2021-10-02,Jared Gordon,Joe Solecki,-105,-115,+115,+115,-121,-121,1.9523809523809523,1.8695652173913042,https://www.bestfightodds.com/fighters/Jared-Gordon-2971,https://www.bestfightodds.com/fighters/Joe-Solecki-9559,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Casey O'Neill,Antonina Shevchenko,-300,+250,-225,-225,+225,+225,1.3333333333333333,3.5,https://www.bestfightodds.com/fighters/Casey-O-Neill-10524,https://www.bestfightodds.com/fighters/Antonina-Shevchenko-8257,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Karol Rosa,Bethe Correia,-275,+235,-590,-590,+625,+625,1.3636363636363638,3.35,https://www.bestfightodds.com/fighters/Karol-Rosa-9417,https://www.bestfightodds.com/fighters/Bethe-Correia-4553,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Jamie Mullarkey,Devonte Smith,-110,-110,+140,+140,-150,-150,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Jamie-Mullarkey-9518,https://www.bestfightodds.com/fighters/Devonte-Smith-8473,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Douglas Silva de Andrade,Gaetano Pirrello,-200,+170,-250,-250,+235,+235,1.5,2.7,https://www.bestfightodds.com/fighters/Douglas-Silva-de-Andrade-6730,https://www.bestfightodds.com/fighters/Gaetano-Pirrello-10566,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Stephanie Egger,Shanna Young,+130,-150,-143,-143,+144,+144,2.3,1.6666666666666665,https://www.bestfightodds.com/fighters/Stephanie-Egger-7425,https://www.bestfightodds.com/fighters/Shanna-Young-8481,2021-10-02,,matched
UFC Fight Night: Santos vs. Walker,2021-10-02,Alejandro Perez,Johnny Eduardo,-200,+170,-250,-250,+250,+250,1.5,2.7,https://www.bestfightodds.com/fighters/Alejandro-Perez-5289,https://www.bestfightodds.com/fighters/Johnny-Eduardo-2692,2021-10-02,,matched
UFC 266: Volkanovski vs. Ortega,2021-09-25,Alexander Volkanovski,Brian Ortega,-185,+160,-178,-178,+170,+170,1.5405405405405406,2.6,https://www.bestfightodds.com/fighters/Alexander-Volkanovski-9523,https://www.bestfightodds.com/fighters/Brian-Ortega-4290,2021-09-25,,matched
